Date,Category,Region,Quantity,UnitPrice,Revenue
2023-05-01,Clothing,East,3,39.26,131.93
2023-05-01,Clothing,West,2,40.35,90.39
2023-05-01,Home & Kitchen,North,2,73.86,165.45
2023-05-01,Beauty,South,1,35.73,40.02
2023-05-01,Sports,East,3,57.86,194.41
2023-05-01,Electronics,South,1,212.72,238.24
2023-05-01,Clothing,South,1,48.51,54.33
2023-05-01,Home & Kitchen,South,3,56.89,191.14
2023-05-01,Electronics,East,4,169.65,760.03
2023-05-01,Beauty,South,3,32.87,110.46
2023-05-01,Electronics,North,2,210.28,471.03
2023-05-01,Sports,East,1,59.17,66.27
2023-05-01,Home & Kitchen,East,4,70.34,315.11
2023-05-01,Home & Kitchen,South,1,73.9,82.77
2023-05-01,Clothing,West,2,45.38,101.64
2023-05-01,Electronics,North,3,179.03,601.56
2023-05-01,Sports,South,2,61.85,138.54
2023-05-01,Beauty,North,1,30.64,34.32
2023-05-01,Electronics,South,1,183.72,205.77
2023-05-02,Home & Kitchen,South,1,73.91,82.77
2023-05-02,Home & Kitchen,South,1,63.6,71.23
2023-05-02,Electronics,South,4,186.64,836.16
2023-05-02,Clothing,West,4,49.85,223.32
2023-05-02,Beauty,West,4,33.65,150.75
2023-05-02,Electronics,South,2,214.38,480.21
2023-05-02,Sports,West,1,61.84,69.26
2023-05-02,Beauty,North,3,28.43,95.52
2023-05-02,Beauty,East,2,35.84,80.28
2023-05-02,Electronics,West,3,202.46,680.27
2023-05-02,Clothing,South,2,43.14,96.63
2023-05-02,Home & Kitchen,South,4,67.19,300.99
2023-05-02,Beauty,West,2,30.26,67.78
2023-05-02,Electronics,West,1,176.94,198.17
2023-05-02,Electronics,North,3,165.64,556.55
2023-05-02,Sports,South,3,51.55,173.21
2023-05-02,Home & Kitchen,West,2,60.83,136.26
2023-05-02,Electronics,West,2,190.45,426.61
2023-05-03,Clothing,South,2,48.35,108.29
2023-05-03,Electronics,West,2,190.05,425.71
2023-05-03,Beauty,East,3,26.47,88.94
2023-05-03,Home & Kitchen,West,4,60.71,271.97
2023-05-03,Clothing,North,4,40.98,183.58
2023-05-03,Home & Kitchen,North,1,66.01,73.94
2023-05-04,Home & Kitchen,East,1,60.51,67.77
2023-05-04,Clothing,South,3,53.47,179.68
2023-05-04,Clothing,East,3,42.91,144.18
2023-05-04,Beauty,East,4,35.1,157.23
2023-05-04,Clothing,East,2,53.8,120.51
2023-05-04,Clothing,West,1,41.54,46.53
2023-05-04,Beauty,North,3,32.22,108.25
2023-05-04,Home & Kitchen,South,2,77.6,173.83
2023-05-04,Beauty,East,3,30.06,100.99
2023-05-04,Beauty,West,2,29.31,65.65
2023-05-04,Electronics,West,3,167.8,563.8
2023-05-04,Clothing,East,2,43.01,96.33
2023-05-05,Clothing,South,1,48.09,53.87
2023-05-05,Electronics,West,1,162.14,181.59
2023-05-05,Clothing,South,1,42.88,48.02
2023-05-05,Electronics,North,4,166.06,743.95
2023-05-05,Electronics,South,4,190.9,855.25
2023-05-05,Home & Kitchen,West,2,62.99,141.09
2023-05-05,Home & Kitchen,North,2,66.52,149.0
2023-05-05,Beauty,North,4,30.1,134.83
2023-05-05,Home & Kitchen,North,4,57.43,257.3
2023-05-05,Beauty,South,4,29.72,133.14
2023-05-05,Beauty,South,3,35.35,118.76
2023-05-05,Beauty,North,3,29.04,97.58
2023-05-06,Electronics,West,1,214.25,311.94
2023-05-06,Sports,North,3,54.49,238.02
2023-05-06,Sports,North,1,54.01,78.65
2023-05-06,Clothing,West,3,46.35,202.44
2023-05-06,Clothing,North,4,41.11,239.4
2023-05-06,Sports,South,3,55.86,243.98
2023-05-06,Clothing,West,1,48.8,71.06
2023-05-06,Electronics,North,1,154.38,224.78
2023-05-06,Home & Kitchen,East,1,59.61,86.79
2023-05-06,Electronics,North,3,187.32,818.23
2023-05-06,Clothing,West,4,46.74,272.23
2023-05-06,Home & Kitchen,West,1,77.2,112.41
2023-05-06,Clothing,East,4,43.75,254.83
2023-05-06,Sports,North,2,61.37,178.7
2023-05-06,Electronics,North,3,182.05,795.19
2023-05-06,Electronics,East,4,210.67,1226.92
2023-05-06,Electronics,East,3,192.81,842.2
2023-05-06,Beauty,East,2,35.79,104.22
2023-05-07,Beauty,South,3,30.66,133.94
2023-05-07,Electronics,East,1,180.98,263.51
2023-05-07,Beauty,North,1,35.73,52.03
2023-05-07,Beauty,North,2,35.23,102.6
2023-05-07,Electronics,West,2,171.96,500.76
2023-05-07,Sports,South,1,63.92,93.06
2023-05-07,Clothing,West,4,46.83,272.75
2023-05-07,Beauty,South,2,31.28,91.09
2023-05-07,Electronics,North,1,156.16,227.36
2023-05-07,Home & Kitchen,West,2,55.58,161.84
2023-05-07,Home & Kitchen,North,3,73.04,319.05
2023-05-07,Home & Kitchen,South,4,66.86,389.39
2023-05-07,Clothing,North,2,49.57,144.34
2023-05-07,Beauty,East,2,35.77,104.16
2023-05-07,Beauty,North,1,28.98,42.2
2023-05-07,Clothing,North,4,45.76,266.51
2023-05-08,Home & Kitchen,East,1,70.56,79.03
2023-05-08,Clothing,East,2,43.44,97.31
2023-05-08,Beauty,South,2,34.69,77.71
2023-05-08,Electronics,South,2,196.27,439.64
2023-05-08,Electronics,South,3,215.65,724.57
2023-05-08,Electronics,West,3,156.78,526.77
2023-05-08,Electronics,North,1,172.47,193.16
2023-05-08,Electronics,East,3,184.9,621.27
2023-05-08,Electronics,West,4,208.97,936.2
2023-05-08,Beauty,South,3,34.33,115.33
2023-05-08,Sports,West,3,52.1,175.04
2023-05-08,Beauty,North,1,29.78,33.35
2023-05-08,Sports,South,3,62.12,208.71
2023-05-08,Beauty,West,4,29.48,132.08
2023-05-08,Electronics,North,3,178.71,600.46
2023-05-08,Clothing,West,1,44.51,49.85
2023-05-08,Electronics,East,1,208.95,234.03
2023-05-08,Clothing,North,4,48.4,216.83
2023-05-08,Clothing,East,2,40.53,90.8
2023-05-09,Clothing,West,4,47.62,213.33
2023-05-09,Clothing,West,3,46.23,155.34
2023-05-09,Electronics,East,2,166.95,373.97
2023-05-09,Clothing,North,2,47.38,106.13
2023-05-09,Sports,East,4,52.68,236.0
2023-05-09,Sports,West,1,55.3,61.93
2023-05-09,Home & Kitchen,East,4,65.02,291.29
2023-05-09,Home & Kitchen,North,3,58.83,197.68
2023-05-09,Sports,West,1,65.52,73.38
2023-05-09,Home & Kitchen,West,1,74.27,83.18
2023-05-09,Clothing,North,3,47.03,158.04
2023-05-09,Clothing,West,1,41.28,46.23
2023-05-10,Clothing,East,2,39.51,88.5
2023-05-10,Electronics,South,3,171.85,577.41
2023-05-10,Electronics,East,1,193.58,216.81
2023-05-10,Beauty,South,1,27.74,31.07
2023-05-10,Electronics,East,4,204.93,918.08
2023-05-10,Electronics,East,4,215.92,967.34
2023-05-10,Sports,East,2,58.16,130.27
2023-05-10,Clothing,East,1,51.03,57.15
2023-05-10,Sports,East,4,52.95,237.21
2023-05-10,Electronics,West,2,189.97,425.54
2023-05-10,Electronics,West,1,158.73,177.78
2023-05-10,Clothing,East,3,45.51,152.91
2023-05-10,Home & Kitchen,West,3,77.53,260.51
2023-05-10,Electronics,North,2,201.79,452.01
2023-05-10,Sports,West,3,61.51,206.68
2023-05-10,Home & Kitchen,East,3,63.86,214.57
2023-05-10,Beauty,North,3,28.65,96.27
2023-05-10,Clothing,East,3,51.2,172.02
2023-05-11,Home & Kitchen,South,3,60.02,201.65
2023-05-11,Clothing,South,3,45.03,151.32
2023-05-11,Beauty,North,4,26.14,117.13
2023-05-11,Clothing,West,4,48.6,217.71
2023-05-11,Clothing,West,4,47.7,213.7
2023-05-11,Clothing,East,2,46.53,104.23
2023-05-11,Home & Kitchen,East,4,64.0,286.71
2023-05-11,Beauty,West,1,34.78,38.95
2023-05-11,Beauty,East,1,30.15,33.77
2023-05-11,Home & Kitchen,East,1,70.97,79.49
2023-05-11,Sports,West,3,53.31,179.13
2023-05-11,Sports,South,2,58.67,131.42
2023-05-12,Sports,East,4,52.68,236.01
2023-05-12,Home & Kitchen,West,3,75.4,253.35
2023-05-12,Sports,West,2,61.83,138.51
2023-05-12,Clothing,West,4,38.83,173.94
2023-05-12,Electronics,North,4,214.36,960.34
2023-05-12,Sports,East,2,52.68,118.01
2023-05-12,Electronics,East,1,155.88,174.58
2023-05-12,Home & Kitchen,West,3,61.67,207.22
2023-05-12,Home & Kitchen,North,3,61.02,205.03
2023-05-12,Electronics,North,4,209.08,936.67
2023-05-12,Electronics,East,2,199.17,446.15
2023-05-12,Electronics,East,1,187.86,210.4
2023-05-12,Electronics,South,4,169.12,757.64
2023-05-12,Sports,North,3,63.66,213.89
2023-05-12,Electronics,South,1,204.49,229.02
2023-05-13,Electronics,East,4,199.46,1161.66
2023-05-13,Electronics,South,4,196.19,1142.6
2023-05-13,Electronics,South,2,162.73,473.88
2023-05-13,Clothing,West,1,44.69,65.07
2023-05-13,Electronics,North,3,174.71,763.12
2023-05-13,Home & Kitchen,South,1,63.35,92.24
2023-05-13,Beauty,East,2,34.37,100.07
2023-05-13,Beauty,South,2,29.47,85.81
2023-05-13,Home & Kitchen,East,1,70.21,102.23
2023-05-13,Home & Kitchen,West,1,77.76,113.22
2023-05-13,Clothing,North,4,38.9,226.55
2023-05-13,Clothing,East,2,52.04,151.53
2023-05-13,Clothing,South,1,42.02,61.19
2023-05-13,Home & Kitchen,East,1,70.17,102.16
2023-05-13,Electronics,East,4,172.42,1004.17
2023-05-14,Clothing,East,3,46.32,202.31
2023-05-14,Beauty,South,2,29.24,85.16
2023-05-14,Electronics,West,3,183.57,801.82
2023-05-14,Clothing,South,4,48.56,282.84
2023-05-14,Beauty,North,3,27.02,118.04
2023-05-14,Electronics,West,4,213.64,1244.24
2023-05-14,Clothing,West,4,53.27,310.27
2023-05-14,Beauty,East,2,29.44,85.73
2023-05-14,Electronics,West,2,176.81,514.88
2023-05-14,Clothing,South,4,47.99,279.5
2023-05-14,Home & Kitchen,West,1,62.57,91.11
2023-05-14,Beauty,West,2,30.03,87.44
2023-05-14,Electronics,East,4,208.49,1214.24
2023-05-14,Electronics,East,4,204.56,1191.35
2023-05-14,Electronics,North,2,201.65,587.21
2023-05-15,Sports,East,2,55.61,124.56
2023-05-15,Electronics,East,4,172.67,773.54
2023-05-15,Clothing,North,1,39.99,44.79
2023-05-15,Sports,East,3,47.43,159.36
2023-05-15,Electronics,West,2,163.33,365.86
2023-05-15,Home & Kitchen,East,2,59.24,132.7
2023-05-15,Electronics,West,1,156.93,175.76
2023-05-15,Home & Kitchen,North,3,57.25,192.36
2023-05-15,Electronics,North,1,200.25,224.28
2023-05-15,Home & Kitchen,North,3,71.02,238.62
2023-05-15,Electronics,North,2,212.7,476.45
2023-05-15,Electronics,North,3,185.05,621.76
2023-05-15,Beauty,West,1,35.66,39.94
2023-05-15,Sports,South,2,53.29,119.36
2023-05-16,Electronics,East,1,215.32,241.16
2023-05-16,Electronics,West,2,188.2,421.58
2023-05-16,Electronics,East,1,180.1,201.71
2023-05-16,Home & Kitchen,South,3,68.83,231.27
2023-05-16,Beauty,South,1,28.68,32.13
2023-05-16,Clothing,West,3,42.95,144.3
2023-05-16,Sports,South,4,46.78,209.59
2023-05-16,Home & Kitchen,East,1,72.25,80.92
2023-05-16,Home & Kitchen,West,1,56.31,63.07
2023-05-16,Beauty,East,1,28.02,31.39
2023-05-16,Sports,North,4,56.68,253.92
2023-05-16,Home & Kitchen,East,2,60.91,136.45
2023-05-17,Beauty,South,3,35.97,120.87
2023-05-17,Clothing,East,2,39.8,89.14
2023-05-17,Electronics,North,2,200.96,450.16
2023-05-17,Electronics,East,4,168.3,753.99
2023-05-17,Electronics,East,3,178.2,598.75
2023-05-17,Home & Kitchen,South,2,65.54,146.8
2023-05-17,Home & Kitchen,North,4,69.25,310.23
2023-05-17,Electronics,East,3,188.96,634.92
2023-05-17,Sports,South,3,49.23,165.43
2023-05-18,Beauty,North,3,32.82,110.26
2023-05-18,Sports,West,4,48.51,217.32
2023-05-18,Sports,West,2,57.72,129.29
2023-05-18,Clothing,North,4,44.2,198.02
2023-05-18,Clothing,South,3,52.94,177.89
2023-05-18,Home & Kitchen,West,3,74.88,251.59
2023-05-18,Home & Kitchen,North,1,64.04,71.73
2023-05-18,Sports,West,3,58.46,196.43
2023-05-18,Home & Kitchen,West,3,69.8,234.53
2023-05-19,Beauty,East,2,30.28,67.83
2023-05-19,Electronics,West,3,198.11,665.67
2023-05-19,Clothing,South,2,47.59,106.59
2023-05-19,Clothing,North,3,52.56,176.62
2023-05-19,Electronics,South,3,173.79,583.95
2023-05-19,Home & Kitchen,West,3,76.87,258.28
2023-05-19,Beauty,West,4,32.2,144.24
2023-05-19,Home & Kitchen,South,4,64.02,286.79
2023-05-19,Sports,West,1,60.55,67.81
2023-05-19,Clothing,West,2,46.57,104.31
2023-05-19,Clothing,East,4,41.92,187.8
2023-05-19,Beauty,South,2,28.86,64.64
2023-05-19,Electronics,South,2,211.65,474.1
2023-05-19,Electronics,East,2,178.19,399.14
2023-05-19,Electronics,West,4,177.66,795.91
2023-05-19,Home & Kitchen,East,2,56.49,126.55
2023-05-19,Beauty,East,1,27.07,30.31
2023-05-19,Beauty,West,4,30.46,136.46
2023-05-19,Electronics,West,4,187.82,841.43
2023-05-19,Home & Kitchen,West,2,68.0,152.32
2023-05-19,Beauty,East,3,31.87,107.07
2023-05-19,Sports,North,4,52.57,235.51
2023-05-19,Beauty,East,4,27.22,121.95
2023-05-19,Home & Kitchen,West,2,61.78,138.38
2023-05-19,Beauty,North,1,28.12,31.49
2023-05-20,Home & Kitchen,West,1,71.8,104.54
2023-05-20,Beauty,West,4,31.07,180.94
2023-05-20,Sports,East,2,58.86,171.41
2023-05-20,Home & Kitchen,West,4,70.44,410.24
2023-05-20,Sports,South,2,58.67,170.84
2023-05-20,Electronics,West,1,157.38,229.15
2023-05-20,Clothing,North,3,43.51,190.04
2023-05-20,Home & Kitchen,West,4,56.66,330.01
2023-05-20,Sports,East,3,49.9,217.95
2023-05-20,Home & Kitchen,West,3,64.72,282.71
2023-05-21,Beauty,South,2,26.13,76.09
2023-05-21,Home & Kitchen,West,4,60.64,353.15
2023-05-21,Clothing,West,1,48.28,70.29
2023-05-21,Home & Kitchen,South,2,62.42,181.77
2023-05-21,Electronics,South,1,202.75,295.21
2023-05-21,Electronics,South,4,193.86,1129.05
2023-05-21,Home & Kitchen,South,3,57.36,250.54
2023-05-21,Clothing,West,1,43.76,63.71
2023-05-21,Home & Kitchen,South,3,65.19,284.77
2023-05-21,Home & Kitchen,South,2,64.63,188.2
2023-05-21,Home & Kitchen,West,2,65.04,189.39
2023-05-22,Electronics,West,2,162.23,363.4
2023-05-22,Electronics,East,3,153.36,515.28
2023-05-22,Sports,South,2,59.52,133.32
2023-05-22,Sports,North,1,59.12,66.22
2023-05-22,Beauty,East,2,31.07,69.6
2023-05-22,Electronics,East,2,167.55,375.32
2023-05-22,Sports,West,1,51.18,57.32
2023-05-22,Electronics,North,1,211.57,236.96
2023-05-22,Home & Kitchen,West,2,63.89,143.12
2023-05-22,Beauty,North,2,35.44,79.39
2023-05-22,Electronics,West,4,155.54,696.8
2023-05-22,Sports,West,3,62.76,210.88
2023-05-22,Electronics,South,4,186.65,836.19
2023-05-22,Electronics,West,1,198.19,221.97
2023-05-22,Electronics,East,1,162.92,182.47
2023-05-22,Home & Kitchen,West,3,59.18,198.84
2023-05-22,Clothing,South,3,41.07,138.01
2023-05-22,Sports,South,4,59.65,267.24
2023-05-22,Electronics,East,2,154.54,346.17
2023-05-23,Home & Kitchen,South,1,59.56,66.71
2023-05-23,Sports,West,4,61.9,277.3
2023-05-23,Beauty,East,3,35.34,118.73
2023-05-23,Electronics,North,1,188.53,211.16
2023-05-23,Electronics,South,4,171.85,769.91
2023-05-23,Beauty,West,3,29.81,100.15
2023-05-23,Sports,East,1,64.95,72.74
2023-05-23,Sports,South,3,62.03,208.43
2023-05-24,Clothing,South,2,44.35,99.34
2023-05-24,Clothing,South,3,53.04,178.2
2023-05-24,Beauty,East,3,28.2,94.75
2023-05-24,Electronics,South,2,169.27,379.16
2023-05-24,Sports,East,2,54.43,121.93
2023-05-24,Beauty,South,2,33.1,74.14
2023-05-24,Beauty,East,2,27.34,61.24
2023-05-24,Home & Kitchen,North,2,63.68,142.65
2023-05-24,Sports,South,4,48.32,216.49
2023-05-24,Home & Kitchen,North,2,69.56,155.81
2023-05-24,Electronics,East,3,190.18,638.99
2023-05-24,Clothing,North,1,38.72,43.36
2023-05-24,Sports,West,4,49.83,223.23
2023-05-24,Electronics,South,4,171.77,769.53
2023-05-24,Electronics,North,2,180.69,404.74
2023-05-24,Electronics,West,1,161.76,181.17
2023-05-24,Electronics,East,4,169.23,758.16
2023-05-24,Electronics,East,2,170.74,382.45
2023-05-24,Electronics,East,4,181.2,811.76
2023-05-24,Home & Kitchen,West,4,55.47,248.51
2023-05-25,Sports,South,1,64.98,72.78
2023-05-25,Beauty,West,4,29.22,130.93
2023-05-25,Clothing,South,3,51.48,172.96
2023-05-25,Electronics,West,1,166.62,186.61
2023-05-25,Clothing,West,2,43.06,96.46
2023-05-25,Sports,West,3,57.99,194.84
2023-05-25,Beauty,East,3,34.58,116.18
2023-05-25,Home & Kitchen,West,1,60.21,67.43
2023-05-25,Sports,North,1,65.41,73.25
2023-05-25,Beauty,West,4,26.51,118.78
2023-05-26,Clothing,East,2,45.8,102.6
2023-05-26,Beauty,North,4,34.42,154.22
2023-05-26,Clothing,West,2,48.0,107.51
2023-05-26,Electronics,North,3,170.07,571.43
2023-05-26,Clothing,South,1,53.74,60.18
2023-05-26,Sports,North,4,50.65,226.91
2023-05-26,Home & Kitchen,West,3,62.28,209.25
2023-05-26,Clothing,East,1,41.28,46.23
2023-05-26,Electronics,West,1,213.83,239.49
2023-05-26,Beauty,West,4,25.62,114.76
2023-05-26,Sports,North,3,59.56,200.11
2023-05-26,Electronics,West,1,171.48,192.06
2023-05-26,Sports,North,4,62.49,279.94
2023-05-26,Clothing,East,1,40.95,45.87
2023-05-26,Home & Kitchen,West,4,60.93,272.99
2023-05-26,Clothing,East,2,45.57,102.09
2023-05-26,Sports,West,3,52.39,176.03
2023-05-27,Beauty,North,2,30.29,88.19
2023-05-27,Clothing,East,4,52.09,303.39
2023-05-27,Clothing,North,3,47.23,206.28
2023-05-27,Sports,East,4,61.11,355.9
2023-05-27,Sports,East,3,58.63,256.11
2023-05-27,Clothing,North,3,47.02,205.37
2023-05-27,Beauty,East,4,32.91,191.68
2023-05-27,Home & Kitchen,North,3,64.18,280.33
2023-05-27,Beauty,West,3,27.54,120.28
2023-05-28,Electronics,South,3,184.37,805.35
2023-05-28,Electronics,North,2,191.83,558.62
2023-05-28,Home & Kitchen,West,4,61.05,355.57
2023-05-28,Sports,South,3,48.68,212.65
2023-05-28,Electronics,South,4,175.74,1023.53
2023-05-28,Electronics,South,1,205.69,299.48
2023-05-28,Clothing,East,1,44.3,64.51
2023-05-28,Beauty,East,1,27.19,39.59
2023-05-28,Electronics,East,3,183.39,801.03
2023-05-28,Sports,North,4,64.34,374.7
2023-05-28,Clothing,East,1,39.22,57.11
2023-05-28,Home & Kitchen,South,1,56.01,81.56
2023-05-28,Home & Kitchen,North,3,69.8,304.91
2023-05-28,Beauty,South,4,28.41,165.48
2023-05-28,Electronics,North,3,153.65,671.14
2023-05-29,Beauty,West,2,33.39,74.8
2023-05-29,Sports,South,2,61.83,138.5
2023-05-29,Electronics,West,3,193.82,651.24
2023-05-29,Clothing,West,4,49.03,219.64
2023-05-29,Beauty,East,1,31.73,35.54
2023-05-29,Clothing,West,4,50.51,226.28
2023-05-29,Electronics,South,1,172.78,193.52
2023-05-29,Clothing,West,4,51.62,231.24
2023-05-29,Electronics,North,2,183.53,411.1
2023-05-29,Clothing,North,1,47.81,53.55
2023-05-29,Clothing,South,4,38.71,173.43
2023-05-29,Clothing,West,4,49.23,220.57
2023-05-29,Home & Kitchen,North,2,65.35,146.39
2023-05-29,Electronics,West,2,214.68,480.89
2023-05-29,Beauty,North,3,26.52,89.1
2023-05-29,Home & Kitchen,East,3,72.04,242.04
2023-05-30,Electronics,North,2,160.17,358.79
2023-05-30,Sports,South,1,50.61,56.69
2023-05-30,Clothing,East,4,41.02,183.77
2023-05-30,Home & Kitchen,West,4,68.61,307.37
2023-05-30,Home & Kitchen,North,1,72.6,81.32
2023-05-30,Home & Kitchen,North,1,60.73,68.02
2023-05-30,Home & Kitchen,East,3,77.36,259.91
2023-05-30,Home & Kitchen,South,4,66.61,298.4
2023-05-30,Electronics,East,4,196.52,880.4
2023-05-30,Beauty,South,2,32.68,73.2
2023-05-30,Sports,South,4,58.91,263.9
2023-05-30,Sports,East,1,49.08,54.97
2023-05-30,Home & Kitchen,North,4,64.0,286.7
2023-05-30,Beauty,West,3,27.37,91.95
2023-05-30,Home & Kitchen,West,3,65.94,221.55
2023-05-30,Clothing,South,1,44.62,49.98
2023-05-30,Electronics,South,4,203.95,913.72
2023-05-31,Home & Kitchen,North,3,70.4,236.54
2023-05-31,Clothing,North,3,44.04,147.96
2023-05-31,Electronics,North,3,180.72,607.21
2023-05-31,Clothing,South,1,46.73,52.33
2023-05-31,Electronics,West,4,199.13,892.11
2023-05-31,Clothing,East,1,42.96,48.11
2023-05-31,Beauty,West,4,32.71,146.53
2023-05-31,Clothing,North,3,49.5,166.31
2023-05-31,Beauty,West,1,29.11,32.61
2023-05-31,Electronics,East,1,162.5,182.0
2023-06-01,Beauty,West,3,31.71,122.53
2023-06-01,Clothing,West,4,43.82,225.76
2023-06-01,Beauty,South,3,28.37,109.6
2023-06-01,Clothing,East,3,52.18,201.63
2023-06-01,Home & Kitchen,North,4,63.32,326.23
2023-06-01,Electronics,South,4,182.63,940.92
2023-06-01,Home & Kitchen,East,2,74.17,191.06
2023-06-01,Beauty,North,2,34.57,89.05
2023-06-01,Sports,North,1,63.88,82.27
2023-06-01,Beauty,East,1,33.68,43.38
2023-06-02,Home & Kitchen,West,2,61.55,158.56
2023-06-02,Electronics,West,4,207.04,1066.7
2023-06-02,Electronics,North,4,192.4,991.25
2023-06-02,Electronics,West,4,170.72,879.55
2023-06-02,Electronics,West,2,201.28,518.49
2023-06-02,Home & Kitchen,North,3,67.56,261.06
2023-06-02,Clothing,West,1,53.88,69.4
2023-06-02,Clothing,South,1,43.28,55.74
2023-06-02,Beauty,North,4,32.86,169.29
2023-06-03,Electronics,North,4,196.7,1317.39
2023-06-03,Electronics,East,3,160.27,805.07
2023-06-03,Beauty,North,4,30.62,205.09
2023-06-03,Electronics,South,1,201.46,337.32
2023-06-03,Sports,North,2,48.33,161.83
2023-06-03,Home & Kitchen,South,1,56.03,93.82
2023-06-03,Electronics,West,3,188.84,948.6
2023-06-03,Home & Kitchen,West,4,68.78,460.69
2023-06-03,Beauty,West,4,33.06,221.42
2023-06-03,Electronics,North,4,201.58,1350.07
2023-06-03,Electronics,North,1,153.53,257.08
2023-06-03,Beauty,North,3,31.4,157.75
2023-06-03,Electronics,East,1,165.42,276.98
2023-06-03,Electronics,East,2,159.7,534.79
2023-06-03,Clothing,South,2,39.88,133.56
2023-06-03,Home & Kitchen,North,3,72.14,362.38
2023-06-03,Home & Kitchen,West,2,62.8,210.32
2023-06-03,Beauty,South,1,35.85,60.03
2023-06-03,Sports,North,2,48.48,162.34
2023-06-03,Clothing,West,2,44.1,147.69
2023-06-03,Electronics,South,4,188.88,1265.04
2023-06-04,Electronics,South,1,214.17,358.6
2023-06-04,Home & Kitchen,South,2,69.05,231.22
2023-06-04,Clothing,North,1,44.25,74.09
2023-06-04,Electronics,North,4,165.65,1109.46
2023-06-04,Beauty,West,4,35.08,234.96
2023-06-04,Clothing,East,2,38.85,130.11
2023-06-04,Electronics,East,2,160.52,537.55
2023-06-04,Sports,East,1,58.84,98.51
2023-06-04,Electronics,South,3,169.9,853.44
2023-06-04,Electronics,South,3,200.63,1007.81
2023-06-04,Clothing,East,1,47.05,78.78
2023-06-04,Beauty,North,4,31.27,209.46
2023-06-04,Beauty,South,4,26.68,178.7
2023-06-04,Beauty,West,2,30.35,101.63
2023-06-04,Sports,West,2,63.52,212.72
2023-06-05,Beauty,East,3,26.04,100.62
2023-06-05,Electronics,West,1,191.06,246.09
2023-06-05,Beauty,West,3,35.49,137.15
2023-06-05,Electronics,East,4,198.8,1024.21
2023-06-05,Electronics,West,2,164.94,424.88
2023-06-05,Sports,South,2,57.08,147.05
2023-06-05,Sports,North,4,54.33,279.89
2023-06-05,Clothing,North,1,42.77,55.09
2023-06-05,Electronics,South,1,184.65,237.83
2023-06-05,Electronics,East,2,160.9,414.49
2023-06-05,Electronics,North,4,205.72,1059.84
2023-06-05,Electronics,West,4,172.16,886.95
2023-06-05,Clothing,North,4,41.84,215.58
2023-06-05,Home & Kitchen,South,2,62.87,161.94
2023-06-06,Clothing,North,4,39.88,205.46
2023-06-06,Home & Kitchen,South,3,77.08,297.85
2023-06-06,Home & Kitchen,South,1,65.51,84.37
2023-06-06,Home & Kitchen,West,3,73.35,283.42
2023-06-06,Clothing,South,2,44.84,115.52
2023-06-06,Electronics,West,2,196.99,507.45
2023-06-06,Home & Kitchen,North,2,73.7,189.85
2023-06-06,Electronics,East,2,208.9,538.13
2023-06-06,Home & Kitchen,North,4,56.78,292.52
2023-06-06,Clothing,South,4,52.5,270.49
2023-06-06,Electronics,West,1,194.44,250.43
2023-06-07,Home & Kitchen,East,3,68.05,262.93
2023-06-07,Sports,North,3,56.11,216.8
2023-06-07,Sports,North,4,57.6,296.73
2023-06-07,Home & Kitchen,East,3,77.46,299.3
2023-06-07,Beauty,East,3,29.19,112.79
2023-06-07,Electronics,North,2,213.11,548.96
2023-06-07,Beauty,North,2,30.92,79.65
2023-06-07,Electronics,West,3,176.25,681.01
2023-06-07,Clothing,West,2,42.49,109.46
2023-06-07,Home & Kitchen,East,4,56.86,292.96
2023-06-07,Electronics,South,4,172.61,889.28
2023-06-07,Clothing,East,4,53.26,274.38
2023-06-07,Home & Kitchen,South,1,68.81,88.63
2023-06-07,Electronics,West,4,174.22,897.6
2023-06-07,Electronics,West,3,162.83,629.19
2023-06-07,Home & Kitchen,West,1,64.09,82.55
2023-06-08,Electronics,West,3,212.62,821.55
2023-06-08,Home & Kitchen,North,4,57.82,297.88
2023-06-08,Electronics,North,1,212.93,274.25
2023-06-08,Clothing,East,3,40.14,155.12
2023-06-08,Home & Kitchen,West,4,74.45,383.58
2023-06-08,Electronics,North,1,166.84,214.89
2023-06-08,Beauty,East,4,25.89,133.38
2023-06-08,Beauty,West,1,28.48,36.68
2023-06-08,Home & Kitchen,West,2,74.81,192.72
2023-06-08,Beauty,North,3,34.78,134.4
2023-06-08,Beauty,South,4,35.26,181.68
2023-06-08,Clothing,West,3,44.19,170.74
2023-06-08,Electronics,South,1,166.11,213.95
2023-06-08,Clothing,North,3,47.97,185.37
2023-06-08,Beauty,East,3,34.96,135.08
2023-06-08,Home & Kitchen,West,4,69.65,358.85
2023-06-08,Clothing,North,1,52.97,68.23
2023-06-08,Beauty,West,3,32.12,124.13
2023-06-08,Clothing,North,4,48.13,247.98
2023-06-08,Electronics,East,2,153.28,394.85
2023-06-08,Beauty,East,2,31.62,81.44
2023-06-09,Clothing,North,3,52.58,203.17
2023-06-09,Home & Kitchen,West,2,55.42,142.75
2023-06-09,Clothing,North,4,48.88,251.83
2023-06-09,Electronics,North,1,153.7,197.96
2023-06-09,Clothing,North,2,47.38,122.04
2023-06-09,Clothing,East,2,50.81,130.89
2023-06-09,Home & Kitchen,West,4,55.8,287.49
2023-06-09,Beauty,East,3,27.52,106.36
2023-06-09,Home & Kitchen,South,2,71.79,184.92
2023-06-09,Beauty,East,3,30.42,117.55
